StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,consent,partisanship,heardOfRCV,votedRCV,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,selfreportPlurality,selfreportRCV,comp1_pl,comp1_rcv,comp2_pl,comp2_rcv,comp3_Bwins,what_happens,mandateLib,PrimaryFair,PrimaryFair_DO,PrimaryMandate,PrimaryMandate_DO,feedback,assignmentId,projectId,InfoTreatment,ThirdParty,SecondPartyVS,ThirdPartyVS,Create New Field or Choose From Dropdown...,FL_18_DO,FL_12_DO,FL_15_DO,fairness,mandate,fairness_DO,mandate_DO,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status.y,QueryString,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Gender,Voter Registration,Country Of Residence,Household Income,Race,Employment Status
2025-04-28T10:20:21Z,2025-04-28T10:25:10Z,IP Address,76.94.173.202,100,288,TRUE,2025-04-28T10:25:10Z,34.1211,-117.4362,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would not vote for either one,No,No,12.852,13.292,141.325,4,Very well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,Don't know,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,None. Everything was fine.,81ab5566-851e-45fc-ab32-5502f31504e5,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_19|FL_20|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:20 AM,04/28/2025 11:25:13 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",White,Full-time
2025-04-28T10:19:53Z,2025-04-28T10:25:17Z,IP Address,76.16.57.115,100,324,TRUE,2025-04-28T10:25:18Z,41.923,-87.7531,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,50a27ca9-d478-4db0-8bbf-58827c399a36,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_21|FL_19|FL_20,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:25:22 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,42,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$30,000-$39,999",Korean,Unemployed
2025-04-28T10:20:04Z,2025-04-28T10:25:25Z,IP Address,104.33.35.176,100,320,TRUE,2025-04-28T10:25:25Z,34.0716,-118.0111,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Not sure,No,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,0ef5cd9a-1fb9-4f95-99d9-6e7dcb70c654,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_20|FL_21|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:02 AM,04/28/2025 11:25:30 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,48,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retired,Divorced,Republican,"Yes, Mexican, Mexican Am., Chicano",Woman,Yes,United States,"$20,000-$29,999",An ethnicity not listed here,Retired
2025-04-28T10:20:05Z,2025-04-28T10:25:26Z,IP Address,71.58.169.227,100,320,TRUE,2025-04-28T10:25:26Z,41.3147,-75.7911,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Perfectly well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,1b380336-4d74-4a5d-aa7e-3474012b19ba,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,44,9,NA,FL_19|FL_21|FL_20,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:53 AM,04/28/2025 11:25:29 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,59,"Associate degree (for example: AA, AS)",Male,Retired,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$30,000-$39,999",White,Retired
2025-04-28T10:20:06Z,2025-04-28T10:25:27Z,IP Address,75.67.96.58,100,320,TRUE,2025-04-28T10:25:27Z,42.5181,-70.899,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,NA,NA,NA,NA,Moderately well,Slightly well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Don't know,Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,c3f52303-c895-497f-b414-8b00516e1bf4,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,35,18,NA,FL_21|FL_20|FL_19,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:05 AM,04/28/2025 11:25:30 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,29,High school graduate - high school diploma or the equivalent (for example: GED),Male,Architecture and Construction,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$40,000-$49,999",Vietnamese,Full-time
2025-04-28T10:20:32Z,2025-04-28T10:25:28Z,IP Address,72.178.16.73,100,295,TRUE,2025-04-28T10:25:28Z,33.0036,-96.8834,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Slightly well,Slightly well,Candidate A,Not enough information,Candidate A,Not enough information,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,"no feedback, thanks",2fc90655-cacb-413a-bc5b-1e03c38d8864,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,35,18,NA,FL_20|FL_21|FL_19,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:31 AM,04/28/2025 11:25:31 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,56,"Bachelor's degree (for example: BA, AB, BS)",Male,Hospitality & Tourism,Single,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$80,000-$89,999",White,Full-time
2025-04-28T10:19:53Z,2025-04-28T10:25:34Z,IP Address,73.197.67.31,100,340,TRUE,2025-04-28T10:25:34Z,40.7886,-74.1634,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,Not sure,NA,NA,NA,NA,Not well at all,Not well at all,Candidate A,Not enough information,Candidate A,Not sure/prefer not to answer,Not sure/prefer not to answer,Your vote goes to your next preferred candidate,Don't know,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,no comment.,ea6fa4cb-dcd9-48a4-88be-16715dea76f3,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_21|FL_19|FL_20,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:47 AM,04/28/2025 11:25:42 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,30,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Married,Prefer not to say,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,Prefer not to say,Prefer not to say,Part-time
2025-04-28T10:19:53Z,2025-04-28T10:25:35Z,IP Address,73.152.80.37,100,341,TRUE,2025-04-28T10:25:35Z,37.5147,-77.5034,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,Not sure,NA,NA,NA,NA,Slightly well,Slightly well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,710f088d-a1b6-4f59-9990-d4ba34d78b38,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_21|FL_19|FL_20,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:52 AM,04/28/2025 11:25:41 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,31,"Bachelor's degree (for example: BA, AB, BS)",Female,Government & Public Administration,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$100,000-$124,999",Asian Indian,Full-time
2025-04-28T10:20:10Z,2025-04-28T10:25:38Z,IP Address,73.168.63.63,100,328,TRUE,2025-04-28T10:25:38Z,41.6538,-86.1631,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,Not sure,NA,NA,NA,NA,Perfectly well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,Don't know,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,n/a,43e34fa1-56ab-46a0-8f24-2d4d54dbc251,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,44,9,NA,FL_20|FL_21|FL_19,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:25:43 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,40,"Some college, but no degree",Female,Hospitality & Tourism,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$20,000-$29,999",White,Full-time
2025-04-28T10:20:01Z,2025-04-28T10:25:38Z,IP Address,71.238.76.120,100,337,TRUE,2025-04-28T10:25:39Z,45.5135,-122.5041,EN,0.6000000238418579,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,eef2c650-5409-4df1-a801-977cc83117ad,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_21|FL_19|FL_20,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:00 AM,04/28/2025 11:25:43 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,45,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$50,000-$59,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:20:11Z,2025-04-28T10:25:48Z,IP Address,50.148.74.94,100,337,TRUE,2025-04-28T10:25:48Z,42.4986,-83.4792,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,0,0,116.228,0,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,3dce618a-7441-4ce6-bc44-2e6046b3d93b,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:07 AM,04/28/2025 11:25:50 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,33,"Associate degree (for example: AA, AS)",Male,Information Technology,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$200,000-$224,999",White,Full-time
2025-04-28T10:19:49Z,2025-04-28T10:25:48Z,IP Address,75.90.58.79,100,359,TRUE,2025-04-28T10:25:49Z,41.5,-81.6938,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Perfectly well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,N/A,d9916592-8d87-432e-b63f-0c31493f7572,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,35,18,NA,FL_21|FL_20|FL_19,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:47 AM,04/28/2025 11:25:51 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,31,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Something else,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$10,000-$19,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:20:21Z,2025-04-28T10:25:49Z,IP Address,99.139.230.163,100,327,TRUE,2025-04-28T10:25:49Z,43.0829,-87.9777,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,0,0,82.177,0,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,ba9343b0-eba3-4311-b158-81aaa73278fa,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:19 AM,04/28/2025 11:25:56 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,60,"Some college, but no degree",Male,Retired,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$30,000-$39,999",White,Retired
2025-04-28T10:20:13Z,2025-04-28T10:25:52Z,IP Address,107.133.71.160,100,338,TRUE,2025-04-28T10:25:52Z,29.7959,-81.2631,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,Not sure,NA,NA,NA,NA,Not well at all,Not well at all,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,a836475c-fe0f-40b0-8872-3e566d26a44d,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_20|FL_21|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:25:57 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,32,"Associate degree (for example: AA, AS)",Female,Medicine,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
2025-04-28T10:20:11Z,2025-04-28T10:25:52Z,IP Address,70.114.231.200,100,340,TRUE,2025-04-28T10:25:52Z,30.1902,-98.0867,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,Not sure,NA,NA,NA,NA,Perfectly well,Slightly well,Candidate A,Candidate B,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Don't know,Candidate B|Candidate A|Don't know,NA,0803c044-002f-4cd6-9255-398f28e3af18,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_19|FL_21|FL_20,FL_13,FL_17,The Republican winning (by plurality rules),Don't know,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:25:55 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,39,"Bachelor's degree (for example: BA, AB, BS)",Female,"Science, Technology, Engineering & Mathematics",Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$150,000-$174,999",White,Full-time
2025-04-28T10:20:04Z,2025-04-28T10:25:53Z,IP Address,136.56.220.122,100,348,TRUE,2025-04-28T10:25:53Z,35.8047,-78.8881,EN,1,"Yes, I understand and consent to take part in the survey",I would not vote for either one,No,No,NA,NA,NA,NA,Moderately well,Slightly well,Candidate A,Not enough information,Candidate A,Not enough information,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,9c4d9966-5e1e-4e03-b7d7-2e7ac09c76b1,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_20|FL_21|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:03 AM,04/28/2025 11:25:54 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,45,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$100,000-$124,999",White,Prefer not to say
2025-04-28T10:20:13Z,2025-04-28T10:25:55Z,IP Address,71.75.147.137,100,342,TRUE,2025-04-28T10:25:56Z,36.0682,-80.2928,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Not sure,Not sure,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,d49b78ec-60ee-42de-82c1-90f5b30c8eb0,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,35,18,NA,FL_21|FL_20|FL_19,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:08 AM,04/28/2025 11:25:59 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,28,"Some college, but no degree",Male,Retail,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",White,Full-time
2025-04-28T10:20:03Z,2025-04-28T10:26:00Z,IP Address,50.187.145.141,100,357,TRUE,2025-04-28T10:26:01Z,41.434,-73.1168,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,0,0,79.172,0,Perfectly well,Perfectly well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,020c1741-2d86-4433-9edd-b6d29b498aed,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Democrat winning (by RCV rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:02 AM,04/28/2025 11:26:03 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,23,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,Prefer not to say,White,Full-time
2025-04-28T10:19:50Z,2025-04-28T10:26:04Z,IP Address,35.144.108.19,100,373,TRUE,2025-04-28T10:26:05Z,38.4481,-91.0193,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,31.934,101.8,103.346,2,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Republican,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,34ff816f-72f8-4bff-8cde-0a523e927ffa,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,44,9,NA,FL_19|FL_20|FL_21,FL_14,FL_17,Don't know,Don't know,The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:49 AM,04/28/2025 11:26:07 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,52,"Bachelor's degree (for example: BA, AB, BS)",Male,Medicine,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$150,000-$174,999",White,Full-time
2025-04-28T10:19:49Z,2025-04-28T10:26:04Z,IP Address,70.162.11.251,100,374,TRUE,2025-04-28T10:26:05Z,33.5401,-112.3161,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,Not sure,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,189853c7-8073-4ff6-8281-c6e78f477d2f,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Republican winning (by plurality rules),Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:48 AM,04/28/2025 11:26:11 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,50,"Associate degree (for example: AA, AS)",Female,Business Management & Administration,Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$90,000-$99,999",White,Full-time
2025-04-28T10:20:26Z,2025-04-28T10:26:18Z,IP Address,68.201.206.30,100,351,TRUE,2025-04-28T10:26:18Z,33.9519,-98.5145,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,Not sure,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,The Republican,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,ccc94ea0-b7a9-407b-b0a3-c218f9a2cfb4,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_19|FL_21|FL_20,FL_14,FL_16,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:24 AM,04/28/2025 11:26:24 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,42,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$40,000-$49,999",White,Unemployed
2025-04-28T10:20:11Z,2025-04-28T10:26:28Z,IP Address,136.58.32.60,100,376,TRUE,2025-04-28T10:26:28Z,36.1769,-86.7339,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,No,NA,NA,NA,NA,Perfectly well,Moderately well,Not enough information,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Don't know,Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,259779db-4266-4c4a-ba19-1e0c6dc4db24,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,Don't know,Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:09 AM,04/28/2025 11:26:36 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,46,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Prefer not to say,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$100,000-$124,999",White,Part-time
